3836.0	3762.0
5113.0	5012.0
3819.0	3745.0
5011.0	4914.0
1164.0	1144.0
4329.0	4248.0
2105.0	2073.0
3613.0	3550.0
3588.0	3527.0
3400.0	3344.0
3024.0	2978.0
1799.0	1770.0
1790.0	1761.0
2481.0	2440.0
10.0	9.0
3838.0	3764.0
3283.0	3233.0
3846.0	3772.0
1958.0	1927.0
1430.0	1408.0
1193.0	1173.0
2535.0	2494.0
4388.0	4307.0
2352.0	2315.0
321.0	315.0
203.0	198.0
1249.0	1228.0
3241.0	3193.0
4449.0	4368.0
858.0	843.0
656.0	645.0
3484.0	3423.0
3266.0	3216.0
435.0	426.0
4688.0	4600.0
1335.0	1313.0
137.0	132.0
2534.0	2493.0
1432.0	1410.0
3378.0	3323.0
455.0	446.0
3806.0	3734.0
2458.0	2417.0
5120.0	5019.0
4372.0	4291.0
2451.0	2410.0
4542.0	4459.0
4340.0	4259.0
519.0	510.0
3877.0	3802.0
1059.0	1041.0
3734.0	3665.0
2634.0	2591.0
1943.0	1912.0
4483.0	4402.0
2014.0	1983.0
4408.0	4327.0
387.0	378.0
2521.0	2480.0
2361.0	2323.0
4494.0	4413.0
2565.0	2523.0
5089.0	4990.0
4510.0	4428.0
4713.0	4621.0
3904.0	3829.0
5180.0	5078.0
199.0	194.0
1007.0	989.0
5176.0	5074.0
5100.0	5000.0
3648.0	3583.0
421.0	412.0
261.0	255.0
3615.0	3552.0
4497.0	4416.0
3037.0	2991.0
504.0	495.0
3545.0	3484.0
1918.0	1888.0
1890.0	1860.0
946.0	930.0
835.0	820.0
2123.0	2091.0
2714.0	2670.0
1090.0	1072.0
2385.0	2346.0
3959.0	3884.0
1126.0	1106.0
191.0	186.0
5211.0	5107.0
3073.0	3027.0
1470.0	1447.0
120.0	116.0
798.0	784.0
3786.0	3714.0
528.0	519.0
1555.0	1532.0
1677.0	1651.0
3077.0	3031.0
609.0	600.0
3599.0	3537.0
4903.0	4807.0
2423.0	2383.0
4421.0	4340.0
1820.0	1791.0
4407.0	4326.0
3978.0	3903.0
2284.0	2247.0
2010.0	1979.0
1714.0	1687.0
4046.0	3969.0
1699.0	1673.0
4174.0	4095.0
2324.0	2287.0
4673.0	4585.0
560.0	551.0
3212.0	3165.0
1578.0	1555.0
1441.0	1419.0
3882.0	3807.0
314.0	308.0
4006.0	3930.0
3974.0	3899.0
2761.0	2717.0
4047.0	3970.0
1536.0	1513.0
2252.0	2217.0
2169.0	2136.0
4477.0	4396.0
3834.0	3760.0
3596.0	3535.0
1969.0	1938.0
969.0	951.0
1885.0	1855.0
1558.0	1535.0
5037.0	4940.0
2088.0	2056.0
1310.0	1288.0
286.0	280.0
729.0	716.0
710.0	699.0
312.0	306.0
876.0	861.0
751.0	738.0
4578.0	4494.0
3143.0	3096.0
2697.0	2653.0
4240.0	4160.0
1581.0	1558.0
2983.0	2937.0
2605.0	2562.0
3069.0	3023.0
4425.0	4344.0
2549.0	2507.0
350.0	342.0
3429.0	3370.0
2083.0	2051.0
3769.0	3697.0
3056.0	3010.0
1317.0	1295.0
607.0	598.0
576.0	567.0
1978.0	1947.0
1547.0	1524.0
5030.0	4933.0
1973.0	1942.0
4809.0	4715.0
2099.0	2067.0
1055.0	1037.0
2172.0	2139.0
734.0	721.0
5143.0	5042.0
4906.0	4810.0
1443.0	1421.0
3651.0	3586.0
2648.0	2605.0
760.0	747.0
4648.0	4561.0
746.0	733.0
1888.0	1858.0
