1687.0	1687.0
5153.0	5153.0
1649.0	1649.0
223.0	223.0
4028.0	4028.0
1797.0	1797.0
1845.0	1845.0
1408.0	1408.0
3578.0	3578.0
1441.0	1441.0
1655.0	1655.0
4665.0	4665.0
4533.0	4533.0
5100.0	5100.0
2626.0	2626.0
1844.0	1844.0
1327.0	1327.0
4915.0	4915.0
150.0	150.0
3213.0	3213.0
1404.0	1404.0
4878.0	4878.0
391.0	391.0
318.0	318.0
4176.0	4176.0
3026.0	3026.0
855.0	855.0
4673.0	4673.0
3264.0	3264.0
4857.0	4857.0
3841.0	3841.0
174.0	174.0
762.0	762.0
2404.0	2404.0
199.0	199.0
3894.0	3894.0
1338.0	1338.0
893.0	893.0
1044.0	1044.0
4151.0	4151.0
4662.0	4662.0
4680.0	4680.0
3010.0	3010.0
3872.0	3872.0
2392.0	2392.0
1833.0	1833.0
1130.0	1130.0
266.0	266.0
4147.0	4147.0
1965.0	1965.0
1427.0	1427.0
4447.0	4447.0
3511.0	3511.0
4925.0	4925.0
4493.0	4493.0
2808.0	2808.0
4651.0	4651.0
2882.0	2882.0
4500.0	4500.0
4634.0	4634.0
1316.0	1316.0
1863.0	1863.0
2920.0	2920.0
2641.0	2641.0
2448.0	2448.0
648.0	648.0
4007.0	4007.0
3374.0	3374.0
4812.0	4812.0
3640.0	3640.0
3893.0	3893.0
2274.0	2274.0
4419.0	4419.0
4622.0	4622.0
3183.0	3183.0
3362.0	3362.0
4620.0	4620.0
3296.0	3296.0
3150.0	3150.0
2524.0	2524.0
2104.0	2104.0
3679.0	3679.0
3694.0	3694.0
1719.0	1719.0
2627.0	2627.0
2608.0	2608.0
394.0	394.0
1837.0	1837.0
2405.0	2405.0
3171.0	3171.0
3337.0	3337.0
5103.0	5103.0
2014.0	2014.0
409.0	409.0
3891.0	3891.0
250.0	250.0
402.0	402.0
118.0	118.0
1273.0	1273.0
3285.0	3285.0
2881.0	2881.0
2548.0	2548.0
4099.0	4099.0
3044.0	3044.0
1351.0	1351.0
535.0	535.0
3218.0	3218.0
2545.0	2545.0
258.0	258.0
2539.0	2539.0
465.0	465.0
2858.0	2858.0
62.0	62.0
745.0	745.0
4503.0	4503.0
3357.0	3357.0
386.0	386.0
614.0	614.0
299.0	299.0
357.0	357.0
4261.0	4261.0
4203.0	4203.0
2916.0	2916.0
1954.0	1954.0
2302.0	2302.0
2841.0	2841.0
151.0	151.0
2885.0	2885.0
4681.0	4681.0
2425.0	2425.0
1412.0	1412.0
2473.0	2473.0
4382.0	4382.0
253.0	253.0
640.0	640.0
655.0	655.0
2921.0	2921.0
3118.0	3118.0
2266.0	2266.0
665.0	665.0
4309.0	4309.0
4288.0	4288.0
4451.0	4451.0
5027.0	5027.0
458.0	458.0
3016.0	3016.0
4951.0	4951.0
4407.0	4407.0
2788.0	2788.0
3853.0	3853.0
2438.0	2438.0
4588.0	4588.0
2017.0	2017.0
4030.0	4030.0
345.0	345.0
2678.0	2678.0
3507.0	3507.0
4229.0	4229.0
2026.0	2026.0
1240.0	1240.0
3993.0	3993.0
4980.0	4980.0
3561.0	3561.0
3602.0	3602.0
270.0	270.0
1651.0	1651.0
3776.0	3776.0
1478.0	1478.0
1212.0	1212.0
1274.0	1274.0
4250.0	4250.0
5099.0	5099.0
4911.0	4911.0
1737.0	1737.0
3608.0	3608.0
2376.0	2376.0
3965.0	3965.0
3748.0	3748.0
586.0	586.0
726.0	726.0
1765.0	1765.0
3722.0	3722.0
877.0	877.0
4437.0	4437.0
2842.0	2842.0
2643.0	2643.0
1250.0	1250.0
897.0	897.0
3073.0	3073.0
875.0	875.0
2936.0	2936.0
4838.0	4838.0
1325.0	1325.0
898.0	898.0
1402.0	1402.0
5146.0	5146.0
1518.0	1518.0
2186.0	2186.0
1011.0	1011.0
4177.0	4177.0
2912.0	2912.0
770.0	770.0
971.0	971.0
5203.0	5203.0
3112.0	3112.0
11.0	11.0
328.0	328.0
2981.0	2981.0
4354.0	4354.0
2084.0	2084.0
1450.0	1450.0
3070.0	3070.0
2802.0	2802.0
2285.0	2285.0
4319.0	4319.0
2559.0	2559.0
2237.0	2237.0
1208.0	1208.0
1581.0	1581.0
4830.0	4830.0
3562.0	3562.0
3527.0	3527.0
2809.0	2809.0
2121.0	2121.0
2487.0	2487.0
1916.0	1916.0
441.0	441.0
878.0	878.0
4128.0	4128.0
2590.0	2590.0
2321.0	2321.0
4875.0	4875.0
727.0	727.0
1933.0	1933.0
2236.0	2236.0
3132.0	3132.0
2410.0	2410.0
5013.0	5013.0
485.0	485.0
4776.0	4776.0
4346.0	4346.0
2008.0	2008.0
5021.0	5021.0
2168.0	2168.0
4741.0	4741.0
1090.0	1090.0
2798.0	2798.0
5026.0	5026.0
3198.0	3198.0
1301.0	1301.0
2050.0	2050.0
2573.0	2573.0
3673.0	3673.0
3499.0	3499.0
823.0	823.0
634.0	634.0
3133.0	3133.0
5003.0	5003.0
4757.0	4757.0
4105.0	4105.0
